timestep,real_det_return,real_sto_return
2050000,-685.0226518441447,-692.7074647355752
2055000,-680.6394303495466,-687.5071533895203
2060000,-678.216558445619,-688.8742034912063
2065000,-674.4071046241816,-681.6677138648301
2070000,-673.3141239891621,-680.0132204267326
2075000,-662.0886830067042,-668.6425464039537
2080000,-659.1174576907249,-672.1853864179164
2085000,-661.4554274314374,-666.3806458557092
2090000,-657.7226366769753,-662.6182911621199
2095000,-657.6897728309807,-662.9274055043034
2100000,-659.1899074312744,-665.1166836661885
2105000,-653.3203259854156,-658.2357413627168
2110000,-657.108602938951,-663.9425072491597
2115000,-660.895850077083,-663.965357570861
2120000,-652.1939362098724,-665.6128022952382
2125000,-659.0356275668456,-666.2326903641475
2130000,-652.567857744367,-660.6598819465831
2135000,-656.7180601917175,-667.0524660221565
2140000,-653.8811129461661,-658.6239860530867
2145000,-648.5365501219551,-658.7325452584535
2150000,-651.2020690504622,-658.8584039331278
2155000,-649.9164084265249,-657.4736142294004
2160000,-658.0467972518414,-661.9732192396834
2165000,-664.7951208002428,-668.9122411618572
2170000,-668.4532251310422,-671.8832069465561
2175000,-665.0615664499303,-668.9874310803388
2180000,-663.145351766854,-670.1227952612082
2185000,-667.7156480430519,-673.5638203967355
2190000,-668.5269518532161,-672.0451395961775
2195000,-662.9116574256116,-672.6763343606184
2200000,-663.4159209442137,-675.2703862597299
2205000,-668.8289813918407,-675.2245071943549
