timestep,real_det_return,real_sto_return
2744320,1014.4837182137695,1014.5450226223577
2752512,1014.4946939255691,1014.4700567570222
2760704,1014.4112766883698,1014.305889793552
2768896,1014.5240076493886,1014.4954322062862
2777088,1014.5438546541538,1014.5456675820393
2785280,1014.6243795701996,1014.655621888522
2793472,1014.6628954532729,1014.6441652450742
2801664,1014.6154509868935,1014.3560506857459
2809856,1014.6278135673743,1014.6714367748879
2818048,1014.7260183846827,1014.6014390468772
2826240,1014.8327848871979,1014.7164531451906
2834432,1015.0331696862726,1014.9016975949332
2842624,1015.0286878562968,1014.9741130720871
2850816,1015.0799801681645,1015.0535163030711
2859008,1015.195881792885,1015.3521483918709
2867200,1015.1558202357035,1015.1881156397014
2875392,1015.2398375907371,1015.1541020465454
2883584,1015.2123653808127,1015.1001718141597
2891776,1015.1990844288287,1014.8895541088699
2899968,1015.4250805346295,1015.5335189514166
2908160,1015.4826179885811,1015.3969997101625
2916352,1015.3894731920557,1015.4151483959483
2924544,1015.38441924704,1015.3760545915087
2932736,1015.3301760364042,1015.3992358364145
2940928,1015.2449953228636,1015.3371121860607
2949120,1015.3007843709726,1015.3209145138602
2957312,1015.2844744677316,1015.2120434749206
2965504,1015.336794599128,1015.244373421989
2973696,1015.3983471712112,1015.5065421156665
2981888,1015.3923723720891,1015.3248158025214
2990080,1015.4210235747483,1015.5510508976015
2998272,1015.5652076130352,1015.3547713015525
3006464,1015.7039515630398,1015.6416913879355
3014656,1015.7482168188723,1015.6908014396201
3022848,1015.7396556713518,1015.677352046371
3031040,1015.688639658076,1015.6578628963358
3039232,1015.6592999638902,1015.686001636543
3047424,1015.6901016378573,1015.7156126483653
3055616,1015.6212579253549,1015.7155019094198
3063808,1015.722207265842,1015.6572568992066
3072000,1015.6290361818652,1015.5292768795731
3080192,1015.6430528611521,1015.637450752225
3088384,1015.6085888257406,1015.614078490987
3096576,1015.6550774940757,1015.671582343328
3104768,1015.7445103392104,1015.7650681528512
3112960,1015.6361608211815,1015.6107908137612
3121152,1015.7804874156827,1015.8206828457523
3129344,1015.8274598379379,1015.6323725100963
3137536,1015.5697463061521,1015.615566641994
3145728,1015.6479479128944,1015.5757979198872
3153920,1015.6470162670832,1015.7755520452744
3162112,1015.701044487372,1015.6400102230303
3170304,1015.7472457008018,1015.7952733920553
3178496,1015.7676540396473,1015.8149932653145
3186688,1015.8169106936673,1015.7384470502875
3194880,1015.7023046274574,1015.5587739167167
3203072,1015.7335416441813,1015.6312274390255
3211264,1015.7453319492736,1015.8133286395175
3219456,1015.7697732605596,1015.7118521541079
3227648,1015.8596940745105,1015.8356432216503
3235840,1015.8618319523559,1015.9275290583622
3244032,1016.1127196945454,1016.112229020949
3252224,1016.2954496031155,1016.2845314529486
3260416,1016.2609920529092,1016.2420762748901
3268608,1016.0926205184021,1016.0745209867735
3276800,1016.1253751052451,1016.1553155302041
3284992,1016.0336434164813,1016.0190980960749
3293184,1016.0318376837837,1016.0869113432824
3301376,1016.0875387438579,1016.1424017715166
3309568,1016.1455462389774,1016.1989582900958
3317760,1016.0554425872863,1016.0498861064552
3325952,1015.9876822292521,1016.0488389809336
3334144,1016.0121856664704,1015.9820076724894
3342336,1015.9776383734358,1015.9793727423628
3350528,1015.8759449662491,1015.8933853458268
3358720,1015.9176603736147,1015.9219492897271
3366912,1016.06515954052,1016.1352049383604
3375104,1016.0400099376072,1016.0261235379103
3383296,1016.0803777656907,1016.0300691471415
3391488,1016.0657263298375,1016.1022906570454
3399680,1015.9940244025695,1015.9782708540517
3407872,1016.0232309898641,1016.0557210068946
3416064,1015.7933636525801,1015.8773967179355
3424256,1015.757147044433,1015.8521487018319
3432448,1015.6849732642988,1015.6544682696098
3440640,1015.9441383409592,1015.9136155879993
